transaction_id,account_id,amount,tx_type,timestamp,status,merchant,category
TXN_001547,ACC_00243,48112.53,withdrawal,2024-03-13 00:00:00,completed,Pierce LLC,travel
TXN_001548,ACC_00088,44064.06,credit,2024-05-15 00:00:00,completed,Santos-Martin,fuel
TXN_001549,ACC_00127,60.31,withdrawal,2024-10-25 00:00:00,completed,Miller-King,groceries
TXN_001550,ACC_00149,34005.51,debit,2024-10-17 00:00:00,completed,Bentley-Thomas,travel
TXN_001551,ACC_00052,38765.08,transfer,2024-03-16 00:00:00,pending,Jones Ltd,utilities
TXN_001552,ACC_00180,24538.19,payment,2024-08-19 00:00:00,completed,Cowan-Terry,fuel
TXN_001553,ACC_00007,18220.82,transfer,2024-05-09 00:00:00,completed,Klein PLC,utilities
TXN_001554,ACC_00306,38728.57,withdrawal,2024-09-22 00:00:00,completed,"Holland, Dixon and Martin",groceries
TXN_001555,ACC_00113,48932.09,,2024-03-16 00:00:00,completed,Stewart Group,groceries
TXN_001556,ACC_00221,28883.43,transfer,2024-05-05 00:00:00,completed,Johnson-Munoz,electronics
TXN_001557,ACC_00194,,credit,2024-04-09 00:00:00,reversed,Nelson PLC,fuel
TXN_001558,ACC_00179,8755.86,transfer,2024-09-26 00:00:00,completed,Sutton Group,restaurant
TXN_001559,ACC_00022,15473.07,payment,2024-05-21 00:00:00,completed,Murphy Inc,utilities
TXN_001560,ACC_00233,6156.83,payment,2024-11-09 00:00:00,reversed,Blankenship-Strickland,utilities
TXN_001561,ACC_00005,5518.43,withdrawal,2024-05-27 00:00:00,failed,Melton and Sons,travel
TXN_001562,ACC_00268,34049.34,transfer,2024-08-26 00:00:00,completed,Smith-Bennett,travel
TXN_001563,ACC_00034,24346.37,transfer,2024-06-04 00:00:00,completed,Gray Inc,groceries
TXN_001564,ACC_00304,14158.03,credit,2024-04-21 00:00:00,completed,Thompson Ltd,entertainment
TXN_001565,ACC_00001,21521.84,credit,2024-01-03 00:00:00,completed,Chapman-Roman,utilities
TXN_001566,ACC_00258,39265.31,payment,2024-05-25 00:00:00,completed,Rice Ltd,electronics
TXN_001567,ACC_00101,13540.74,withdrawal,2024-12-31 00:00:00,completed,"Grimes, Arnold and Lawson",electronics
TXN_001568,ACC_00243,10950.7,transfer,2024-05-28 00:00:00,completed,Jackson Group,restaurant
TXN_001569,ACC_00051,19961.69,transfer,2024-08-04 00:00:00,failed,Reed Ltd,entertainment
TXN_001570,ACC_00166,28199.74,payment,2024-03-29 00:00:00,completed,"Faulkner, Schmidt and Wheeler",healthcare
TXN_001571,ACC_00284,6793.18,debit,2024-05-08 00:00:00,completed,Woods-Anderson,electronics
TXN_001572,ACC_00237,28337.59,payment,2024-06-01 00:00:00,completed,Parks Ltd,restaurant
TXN_001573,ACC_00227,6939.11,transfer,2024-02-19 00:00:00,completed,Sandoval and Sons,utilities
TXN_001574,ACC_00239,17716.15,withdrawal,2024-08-27 00:00:00,reversed,Bradley-Adams,fuel
TXN_001575,ACC_00014,45628.79,withdrawal,2024-01-15 00:00:00,completed,"Fowler, Wood and Waters",travel
TXN_001576,ACC_00125,45343.37,payment,2024-11-10 00:00:00,completed,"Franklin, Mann and White",travel
TXN_001577,ACC_00290,27168.04,transfer,2024-11-13 00:00:00,completed,Lindsey-Shaw,restaurant
TXN_001578,ACC_00004,20153.08,withdrawal,2024-03-05 00:00:00,pending,Cisneros-Meyer,fuel
TXN_001579,ACC_00139,4242.11,credit,2024-01-28 00:00:00,completed,"Keith, Cervantes and Torres",electronics
TXN_001580,ACC_00170,28276.52,credit,2024-05-28 00:00:00,completed,Meza Group,groceries
TXN_001581,ACC_00074,-10261.17,payment,2024-12-25 00:00:00,completed,Bruce-Walters,fuel
TXN_001582,ACC_00080,11184.94,transfer,2024-03-10 00:00:00,completed,Blair Inc,groceries
TXN_001583,ACC_00103,31186.96,credit,2024-09-05 00:00:00,completed,Johnston Inc,travel
TXN_001584,ACC_00267,43996.15,credit,2024-11-05 00:00:00,completed,"Mitchell, Noble and Stokes",electronics
TXN_001585,ACC_00259,1242.57,withdrawal,2024-08-30 00:00:00,completed,Hayden Group,electronics
TXN_001586,ACC_00095,20233.82,debit,2024-06-02 00:00:00,pending,"Romero, Cross and Castillo",entertainment
TXN_001587,ACC_00064,34069.21,withdrawal,2024-11-09 00:00:00,completed,"Jennings, Rhodes and Patel",groceries
TXN_001588,ACC_00124,7092.89,debit,2024-04-04 00:00:00,completed,Sullivan PLC,healthcare
TXN_001589,ACC_00149,24028.52,credit,2024-08-31 00:00:00,reversed,Bartlett Ltd,fuel
TXN_001590,ACC_00201,33388.31,withdrawal,2024-07-07 00:00:00,completed,Klein Ltd,electronics
TXN_001591,ACC_00218,-20850.65,debit,2024-08-25 00:00:00,completed,"Brady, Sanchez and Stevenson",fuel
TXN_001592,ACC_00006,28214.81,payment,2024-03-02 00:00:00,completed,"Sutton, Williams and West",fuel
TXN_001593,ACC_00182,45406.34,debit,2024-01-22 00:00:00,completed,Craig PLC,fuel
TXN_001594,ACC_00082,465.91,transfer,2024-05-21 00:00:00,completed,Thompson LLC,healthcare
TXN_001595,ACC_00269,45128.5,withdrawal,2024-06-27 00:00:00,completed,Palmer Inc,travel
TXN_001596,ACC_00289,7578.62,transfer,2024-12-01 00:00:00,completed,Simpson-Jackson,travel
TXN_001597,ACC_00156,-39250.2,withdrawal,2024-05-22 00:00:00,completed,Morgan Ltd,fuel
TXN_001598,ACC_00311,48128.12,debit,2024-07-11 00:00:00,completed,Decker Inc,entertainment
TXN_001599,ACC_00302,34891.46,payment,2024-03-07 00:00:00,completed,Evans-Carter,restaurant
TXN_001600,ACC_00082,2256.01,debit,2024-02-04 00:00:00,completed,Smith Ltd,electronics
TXN_001601,ACC_00244,-46712.35,transfer,2024-09-12 00:00:00,pending,"Long, Leblanc and Hickman",healthcare
TXN_001602,ACC_00090,44990.72,withdrawal,2024-02-23 00:00:00,pending,"Robertson, Barry and Walls",restaurant
TXN_001603,ACC_00129,3105.71,credit,2024-02-02 00:00:00,completed,"Charles, Brown and Smith",electronics
TXN_001604,ACC_00311,38169.96,credit,2024-08-14 00:00:00,failed,Murphy-Gomez,utilities
TXN_001605,ACC_00194,34939.3,debit,2024-02-25 00:00:00,reversed,Bailey Ltd,healthcare
TXN_001606,ACC_00225,12632.22,transfer,2024-04-10 00:00:00,completed,Morales Inc,travel
TXN_001607,ACC_00099,40693.75,credit,2024-08-10 00:00:00,completed,Jordan and Sons,electronics
TXN_001608,ACC_00072,1671.63,credit,2024-04-14 00:00:00,completed,Rice and Sons,restaurant
TXN_001609,ACC_00037,27333.58,transfer,2024-10-17 00:00:00,completed,Martinez-Freeman,fuel
TXN_001610,ACC_00293,41621.82,withdrawal,2024-04-07 00:00:00,completed,Hammond LLC,utilities
TXN_001611,ACC_00071,44988.79,credit,2024-11-12 00:00:00,completed,Ruiz LLC,restaurant
TXN_001612,ACC_00066,28461.93,payment,2024-02-06 00:00:00,completed,Diaz-Mcclain,electronics
TXN_001613,ACC_00308,11536.37,payment,2024-09-12 00:00:00,completed,"Cain, Rodriguez and Gonzales",healthcare
TXN_001614,ACC_00129,46114.44,withdrawal,2024-05-28 00:00:00,completed,Martin-Gomez,electronics
TXN_001615,ACC_00039,48406.06,payment,2024-03-21 00:00:00,completed,Smith-Stephenson,entertainment
TXN_001616,ACC_00280,30936.06,credit,2024-07-23 00:00:00,completed,"Gonzalez, Lopez and Williams",entertainment
TXN_001617,ACC_00174,1508.6,withdrawal,2024-11-30 00:00:00,completed,Fisher-Rivera,utilities
TXN_001618,ACC_00281,6973.04,transfer,2024-01-31 00:00:00,failed,Martin and Sons,groceries
TXN_001619,ACC_00289,24682.82,payment,2024-04-30 00:00:00,completed,Moyer-Bird,groceries
TXN_001620,ACC_00214,49052.99,payment,2024-06-26 00:00:00,completed,Fisher PLC,electronics
TXN_001621,ACC_00067,23943.79,transfer,2024-10-09 00:00:00,completed,Marsh-Klein,electronics
TXN_001622,ACC_00116,24834.87,transfer,2024-01-19 00:00:00,completed,Potter-Deleon,entertainment
TXN_001623,ACC_00029,1081.95,credit,2024-04-26 00:00:00,pending,Shaw-Mclean,healthcare
TXN_001624,ACC_00195,30410.86,credit,2024-09-30 00:00:00,completed,Anderson-Rosario,groceries
TXN_001625,ACC_00065,38286.42,withdrawal,2024-07-17 00:00:00,completed,Martinez LLC,travel
TXN_001626,ACC_00189,21903.26,transfer,2024-02-29 00:00:00,completed,"Smith, Cohen and Williams",restaurant
TXN_001627,ACC_00048,11916.13,payment,2024-01-30 00:00:00,completed,Jordan-Harper,restaurant
TXN_001628,ACC_00008,28406.75,debit,2024-10-01 00:00:00,pending,Hamilton LLC,electronics
TXN_001629,ACC_00093,6344.53,transfer,2024-01-30 00:00:00,completed,Tucker-Hodges,utilities
TXN_001630,ACC_00126,32763.9,transfer,2024-11-04 00:00:00,completed,Williamson Ltd,restaurant
TXN_001631,ACC_00040,32882.57,credit,2024-09-02 00:00:00,completed,"Lopez, Campbell and Wilson",healthcare
TXN_001632,ACC_00183,35265.71,debit,2024-09-10 00:00:00,completed,Gamble-Wright,entertainment
TXN_001633,ACC_00150,39012.62,debit,2024-07-06 00:00:00,completed,Gonzalez-Mccarthy,entertainment
TXN_001634,ACC_00258,34891.61,credit,2024-06-12 00:00:00,completed,Haynes PLC,restaurant
TXN_001635,ACC_00249,47528.67,transfer,2024-12-27 00:00:00,completed,"White, Riddle and Garza",travel
TXN_001636,ACC_00284,11534.49,debit,2024-09-23 00:00:00,completed,"Hernandez, Martinez and Morales",travel
TXN_001637,ACC_00226,48895.71,withdrawal,2024-01-19 00:00:00,reversed,Mooney-Hickman,groceries
TXN_001638,ACC_00139,41817.9,transfer,2024-09-12 00:00:00,completed,Smith-Gonzalez,entertainment
TXN_001639,ACC_00313,2995.4,withdrawal,2024-02-13 00:00:00,completed,James PLC,restaurant
TXN_001640,ACC_00115,22206.55,debit,2024-07-15 00:00:00,completed,Graves-Baird,restaurant
TXN_001641,ACC_00157,2622.46,credit,2024-09-29 00:00:00,completed,Rogers Group,utilities
TXN_001642,ACC_00173,45503.6,transfer,2024-01-14 00:00:00,pending,Hicks Ltd,healthcare
TXN_001643,ACC_00223,17053.81,withdrawal,2024-01-15 00:00:00,pending,Torres LLC,groceries
TXN_001644,ACC_00148,27669.18,payment,2024-02-25 00:00:00,completed,Ramirez-Bell,entertainment
TXN_001645,ACC_00240,48015.65,debit,2024-03-24 00:00:00,completed,Wright-Jacobson,groceries
TXN_001646,ACC_00141,39981.45,credit,2024-05-23 00:00:00,reversed,Williams Inc,entertainment
TXN_001647,ACC_00020,28558.42,payment,2024-06-21 00:00:00,completed,"Garner, Lewis and Kennedy",entertainment
TXN_001648,ACC_00312,12533.16,credit,2024-12-03 00:00:00,completed,"Garcia, Lopez and Vaughan",utilities
TXN_001649,ACC_00228,42381.16,withdrawal,2024-05-15 00:00:00,completed,Cook-Rodriguez,groceries
TXN_001650,ACC_00184,1859.82,withdrawal,2024-08-26 00:00:00,completed,"Smith, Arnold and Atkins",healthcare
TXN_001651,ACC_00041,2938.66,transfer,2024-07-28 00:00:00,failed,Ward-Patrick,utilities
TXN_001652,ACC_00133,22027.57,transfer,2024-02-02 00:00:00,completed,"Maxwell, Rice and Watson",fuel
TXN_001653,ACC_00090,11378.67,debit,2024-03-06 00:00:00,failed,"Hill, Silva and Miller",groceries
TXN_001654,ACC_00020,5731.18,debit,2024-04-29 00:00:00,completed,Anderson Ltd,fuel
TXN_001655,ACC_00284,15873.55,debit,2024-10-23 00:00:00,completed,"Martinez, Willis and Barr",entertainment
TXN_001656,ACC_00181,815.75,payment,2024-05-11 00:00:00,completed,"Roth, Lee and Griffin",healthcare
TXN_001657,ACC_00260,,withdrawal,2024-06-28 00:00:00,completed,Jones PLC,electronics
TXN_001658,ACC_00293,10210.06,transfer,2024-05-01 00:00:00,pending,"Cooper, Swanson and Mayo",restaurant
TXN_001659,ACC_00145,32097.93,debit,2024-02-06 00:00:00,completed,Ferguson and Sons,utilities
TXN_001660,ACC_00192,,withdrawal,2024-06-20 00:00:00,failed,Anderson Group,entertainment
TXN_001661,ACC_00189,1567.56,credit,2024-11-14 00:00:00,completed,"Dawson, Snow and Malone",travel
TXN_001662,ACC_00312,1286.51,debit,2024-10-29 00:00:00,pending,"Hester, Jacobson and West",utilities
TXN_001663,ACC_00299,18948.2,credit,2024-04-20 00:00:00,completed,"Wilson, Graham and Webb",travel
TXN_001664,ACC_00041,38132.97,credit,2024-07-14 00:00:00,reversed,"Velazquez, Gordon and Johnson",healthcare
TXN_001665,ACC_00295,25179.76,payment,2024-10-16 00:00:00,completed,"Hill, Ponce and Roberts",electronics
TXN_001666,ACC_00311,39912.3,withdrawal,2024-09-27 00:00:00,completed,"Brown, Compton and Lee",fuel
TXN_001667,ACC_00295,13466.44,transfer,2024-06-11 00:00:00,failed,Simpson-Patel,utilities
TXN_001668,ACC_00186,39952.31,debit,2024-05-04 00:00:00,completed,"Mata, Martin and Christensen",electronics
TXN_001669,ACC_00210,12059.91,transfer,2024-12-20 00:00:00,completed,Hart-Myers,electronics
TXN_001670,ACC_00310,32669.96,debit,2024-07-04 00:00:00,completed,"Nelson, White and Moore",restaurant
TXN_001671,ACC_00065,-28471.42,payment,2024-04-27 00:00:00,completed,Vargas Inc,restaurant
TXN_001672,ACC_00071,29241.92,payment,2024-12-11 00:00:00,completed,"Gibson, Zimmerman and Warren",entertainment
TXN_001673,ACC_00042,15699.08,withdrawal,2024-06-23 00:00:00,completed,Phelps-Phillips,travel
TXN_001674,ACC_00102,24715.07,debit,2024-10-21 00:00:00,failed,Arnold-Jackson,groceries
TXN_001675,ACC_00135,6048.23,payment,2024-03-26 00:00:00,completed,Ferguson LLC,fuel
TXN_001676,ACC_00018,6328.63,withdrawal,2024-02-21 00:00:00,completed,Bowman LLC,travel
TXN_001677,ACC_00272,6627.56,withdrawal,2024-02-07 00:00:00,failed,Nelson Inc,utilities
TXN_001678,ACC_00286,20121.85,debit,2024-03-06 00:00:00,completed,"Whitney, Mayo and Clark",electronics
TXN_001679,ACC_00173,44872.34,payment,2024-06-21 00:00:00,completed,Smith LLC,electronics
TXN_001680,ACC_00182,3696.89,withdrawal,2024-01-24 00:00:00,failed,"Jacobs, Wood and Miller",fuel
TXN_001681,ACC_00245,14471.66,debit,2024-08-11 00:00:00,completed,"Henson, Baker and Anderson",electronics
TXN_001682,ACC_00304,44781.0,payment,2024-03-18 00:00:00,completed,"Phillips, Galloway and Garrett",fuel
TXN_001683,ACC_00091,,payment,2024-07-13 00:00:00,completed,Holloway and Sons,entertainment
TXN_001684,ACC_00253,11620.85,transfer,2024-02-19 00:00:00,completed,"Sanford, Thompson and Bonilla",restaurant
TXN_001685,ACC_00164,16146.78,debit,2024-05-26 00:00:00,reversed,"Sandoval, Parrish and Crosby",groceries
TXN_001686,ACC_00143,21532.58,payment,2024-04-17 00:00:00,failed,"Rodriguez, Reese and Reyes",utilities
TXN_001687,ACC_00085,17373.81,credit,2024-02-20 00:00:00,completed,"Scott, Sims and Munoz",fuel
TXN_001688,ACC_00087,11189.43,transfer,2024-08-12 00:00:00,failed,Montoya and Sons,entertainment
TXN_001689,ACC_00119,37675.91,transfer,2024-11-06 00:00:00,completed,Adams-Perkins,healthcare
TXN_001690,ACC_00087,-41941.11,credit,2024-10-09 00:00:00,completed,Moore-Hall,groceries
TXN_001691,ACC_00100,26900.42,credit,2024-10-03 00:00:00,completed,"Hamilton, Hernandez and Mendoza",groceries
TXN_001692,ACC_00293,10165.02,withdrawal,2024-07-08 00:00:00,completed,White-Lopez,travel
TXN_001693,ACC_00057,14754.13,credit,2024-08-20 00:00:00,completed,Lopez Group,restaurant
TXN_001694,ACC_00071,13160.2,transfer,2024-09-09 00:00:00,completed,"White, Campbell and Collins",electronics
TXN_001695,ACC_00114,40184.02,credit,2024-06-30 00:00:00,completed,Roth Ltd,utilities
TXN_001696,ACC_00263,22678.67,credit,2024-05-21 00:00:00,completed,"Lopez, Thomas and Simmons",utilities
TXN_001697,ACC_00267,21674.55,transfer,2024-01-20 00:00:00,completed,Stout-Waller,groceries
TXN_001698,ACC_00126,31367.98,debit,2024-11-20 00:00:00,completed,Ramsey and Sons,healthcare
TXN_001699,ACC_00241,9791.96,debit,2024-12-10 00:00:00,completed,"Christensen, Smith and Garcia",travel
TXN_001700,ACC_00102,14137.16,credit,2024-09-11 00:00:00,reversed,Smith-Serrano,healthcare
TXN_001701,ACC_00252,21721.6,payment,2024-01-02 00:00:00,completed,"Michael, Anderson and Carrillo",travel
TXN_001702,ACC_00135,20913.79,payment,2024-01-20 00:00:00,completed,Thomas-Burton,healthcare
TXN_001703,ACC_00272,17441.7,debit,2024-11-22 00:00:00,failed,Sparks Inc,healthcare
TXN_001704,ACC_00251,33402.11,withdrawal,2024-05-29 00:00:00,completed,Daniels LLC,fuel
TXN_001705,ACC_00058,4835.7,transfer,2024-05-31 00:00:00,completed,"Miller, Taylor and Malone",fuel
TXN_001706,ACC_00218,12377.34,credit,2024-06-15 00:00:00,completed,Ochoa-Parker,utilities
TXN_001707,ACC_00204,5685.68,debit,2024-12-04 00:00:00,pending,Moore-Brown,fuel
TXN_001708,ACC_00121,30056.93,credit,2024-09-07 00:00:00,completed,"Adams, Stephens and Smith",healthcare
TXN_001709,ACC_00166,3049.56,transfer,2024-07-28 00:00:00,completed,Garcia LLC,restaurant
TXN_001710,ACC_00218,40453.44,withdrawal,2024-07-19 00:00:00,completed,Hunt Group,groceries
TXN_001711,ACC_00113,24280.41,transfer,2024-05-17 00:00:00,completed,Smith and Sons,groceries
TXN_001712,ACC_00114,22387.34,payment,2024-06-06 00:00:00,failed,Perez Group,healthcare
TXN_001713,ACC_00313,5524.68,transfer,2024-11-16 00:00:00,completed,Gomez LLC,groceries
TXN_001714,ACC_00047,40122.62,transfer,2024-01-11 00:00:00,failed,Dorsey Ltd,electronics
TXN_001715,ACC_00108,2470.27,transfer,2024-12-01 00:00:00,completed,Mcdaniel-Espinoza,travel
TXN_001716,ACC_00118,19782.36,transfer,2024-10-01 00:00:00,pending,Vasquez Inc,utilities
TXN_001717,ACC_00284,20675.63,debit,2024-06-18 00:00:00,failed,Garcia LLC,groceries
TXN_001718,ACC_00270,37758.54,credit,2024-01-11 00:00:00,completed,Jones-Cook,fuel
TXN_001719,ACC_00155,7855.71,credit,2024-01-22 00:00:00,completed,Mclean-Gillespie,healthcare
TXN_001720,ACC_00064,13630.19,withdrawal,2024-01-18 00:00:00,completed,Munoz and Sons,travel
TXN_001721,ACC_00040,43100.56,credit,2024-05-18 00:00:00,completed,Moreno-Greene,restaurant
TXN_001722,ACC_00278,746.94,payment,2024-01-11 00:00:00,failed,"Coleman, Barry and Mcdaniel",electronics
TXN_001723,ACC_00100,39633.07,payment,2024-10-28 00:00:00,failed,"Roth, Bailey and Garcia",utilities
TXN_001724,ACC_00012,25622.66,transfer,2024-08-05 00:00:00,completed,Stanley-Cantu,healthcare
TXN_001725,ACC_00296,13220.86,withdrawal,2024-02-21 00:00:00,completed,"Lindsey, Mccormick and Hensley",restaurant
TXN_001726,ACC_00209,11120.43,payment,2024-02-17 00:00:00,completed,Strickland and Sons,entertainment
TXN_001727,ACC_00126,26664.86,withdrawal,2024-12-25 00:00:00,completed,Hernandez-Griffin,fuel
TXN_001728,ACC_00280,47573.35,credit,2024-07-20 00:00:00,completed,Briggs-Wilson,groceries
TXN_001729,ACC_00229,38562.58,transfer,2024-07-22 00:00:00,completed,Moyer-Ramirez,electronics
TXN_001730,ACC_00074,15537.38,credit,2024-11-25 00:00:00,completed,Morris and Sons,travel
TXN_001731,ACC_00251,43242.74,payment,2024-04-16 00:00:00,completed,Saunders LLC,travel
TXN_001732,ACC_00243,30828.26,payment,2024-07-25 00:00:00,completed,Snyder-Olson,healthcare
TXN_001733,ACC_00130,38372.75,withdrawal,2024-01-31 00:00:00,completed,Guzman-Fields,utilities
TXN_001734,ACC_00290,1835.12,payment,2024-03-18 00:00:00,completed,Pham Ltd,groceries
TXN_001735,ACC_00288,34522.96,withdrawal,2024-05-17 00:00:00,completed,Reyes PLC,utilities
TXN_001736,ACC_00237,11794.61,withdrawal,2024-11-29 00:00:00,completed,Ryan-Vasquez,electronics
TXN_001737,ACC_00040,21290.84,withdrawal,2024-02-23 00:00:00,completed,"Underwood, Cruz and Carpenter",groceries
TXN_001738,ACC_00063,26001.75,debit,2024-03-23 00:00:00,completed,Rose-Frank,electronics
TXN_001739,ACC_00254,44276.29,debit,2024-01-20 00:00:00,completed,"Robinson, Miller and Ward",fuel
TXN_001740,ACC_00281,37452.18,withdrawal,2024-03-12 00:00:00,completed,Mcknight Inc,entertainment
TXN_001741,ACC_00151,21779.62,transfer,2024-03-01 00:00:00,completed,Grant-Rosario,utilities
TXN_001742,ACC_00073,32514.53,transfer,2024-10-15 00:00:00,completed,Brown LLC,healthcare
TXN_001743,ACC_00191,47600.25,payment,2024-11-10 00:00:00,completed,Allison-Delacruz,fuel
TXN_001744,ACC_00170,10538.75,debit,2024-08-24 00:00:00,completed,Phillips and Sons,fuel
TXN_001745,ACC_00092,15891.22,debit,2024-01-06 00:00:00,completed,"Bonilla, Durham and Sanchez",groceries
TXN_001746,ACC_00103,35076.22,,2024-06-08 00:00:00,completed,Brown and Sons,utilities
TXN_001747,ACC_00240,3064.78,payment,2024-02-18 00:00:00,completed,Hayden Ltd,utilities
TXN_001748,ACC_00116,27962.21,transfer,2024-11-21 00:00:00,completed,Bennett Inc,healthcare
TXN_001749,ACC_00219,14216.54,payment,2024-05-20 00:00:00,completed,"Hanna, Watson and Miles",utilities
TXN_001750,ACC_00131,38351.77,payment,2024-11-15 00:00:00,completed,"Perkins, Woods and Wheeler",healthcare
TXN_001751,ACC_00053,29636.03,debit,2024-02-09 00:00:00,completed,Johnson LLC,entertainment
TXN_001752,ACC_00268,5125.08,payment,2024-10-15 00:00:00,completed,Miller Inc,restaurant
TXN_001753,ACC_00304,28787.03,payment,2024-06-18 00:00:00,completed,Carroll Group,fuel
TXN_001754,ACC_00119,8413.29,debit,2024-04-17 00:00:00,completed,Cannon Group,travel
TXN_001755,ACC_00001,8249.27,transfer,2024-03-14 00:00:00,completed,"Taylor, Rose and Rush",groceries
TXN_001756,ACC_00226,-25590.15,withdrawal,2024-03-11 00:00:00,completed,Jenkins-Rogers,utilities
TXN_001757,ACC_00061,25023.75,debit,2024-06-03 00:00:00,completed,"Dominguez, Mitchell and Moore",restaurant
TXN_001758,ACC_00182,35315.17,transfer,2024-07-16 00:00:00,pending,"Johnson, Potter and Gordon",utilities
TXN_001759,ACC_00310,3919.2,debit,2024-09-28 00:00:00,reversed,Sanders Group,entertainment
TXN_001760,ACC_00224,7152.77,payment,2024-12-30 00:00:00,completed,"Vaughan, Gibson and Dawson",entertainment
TXN_001761,ACC_00223,6020.79,transfer,2024-12-16 00:00:00,completed,Ellison-Shaw,utilities
TXN_001762,ACC_00178,38539.53,withdrawal,2024-08-26 00:00:00,completed,"Perez, Huynh and Nelson",healthcare
TXN_001763,ACC_00006,18716.55,debit,2024-07-14 00:00:00,completed,Boyd and Sons,healthcare
TXN_001764,ACC_00169,29313.56,credit,2024-01-03 00:00:00,failed,"Lewis, Montgomery and Robinson",entertainment
TXN_001765,ACC_00311,46078.98,transfer,2024-09-14 00:00:00,completed,Carson PLC,entertainment
TXN_001766,ACC_00023,23941.96,transfer,2024-11-24 00:00:00,completed,"Skinner, Velasquez and Mcdonald",groceries
TXN_001767,ACC_00242,41168.05,payment,2024-10-19 00:00:00,completed,Delgado-Sullivan,fuel
TXN_001768,ACC_00280,23677.69,credit,2024-03-29 00:00:00,completed,Martin-Pratt,groceries
TXN_001769,ACC_00079,44714.31,debit,2024-11-09 00:00:00,failed,"Coleman, Nelson and Garcia",travel
TXN_001770,ACC_00062,20984.43,credit,2024-02-12 00:00:00,completed,Morrison-Bradford,groceries
TXN_001771,ACC_00279,4882.8,transfer,2024-06-09 00:00:00,reversed,Allen and Sons,healthcare
TXN_001772,ACC_00009,-30704.05,transfer,2024-12-01 00:00:00,pending,"Rodriguez, Lewis and Smith",utilities
TXN_001773,ACC_00301,8468.99,transfer,2024-12-29 00:00:00,completed,Lopez-Harris,restaurant
TXN_001774,ACC_00032,41887.46,credit,2024-08-01 00:00:00,completed,Allen Inc,travel
TXN_001775,ACC_00228,4207.6,credit,2024-05-16 00:00:00,completed,"Cunningham, Elliott and Tyler",healthcare
TXN_001776,ACC_00089,25278.24,credit,2024-12-18 00:00:00,completed,Williams Inc,utilities
TXN_001777,ACC_00291,17079.21,credit,2024-03-01 00:00:00,completed,Smith-Kelly,fuel
TXN_001778,ACC_00047,5821.92,debit,2024-02-15 00:00:00,completed,Benjamin-Porter,travel
TXN_001779,ACC_00011,29561.52,debit,2024-06-11 00:00:00,pending,Walton-Swanson,healthcare
TXN_001780,ACC_00042,-18732.73,debit,2024-11-22 00:00:00,completed,Park Inc,healthcare
TXN_001781,ACC_00195,15531.25,transfer,2024-03-08 00:00:00,completed,Russell-Figueroa,travel
TXN_001782,ACC_00116,15783.89,debit,2024-10-16 00:00:00,completed,Shaw and Sons,healthcare
TXN_001783,ACC_00133,48964.12,withdrawal,2024-03-31 00:00:00,completed,Matthews Group,fuel
TXN_001784,ACC_00179,28939.02,payment,2024-06-30 00:00:00,completed,Willis-Christian,travel
TXN_001785,ACC_00300,47483.76,withdrawal,2024-01-19 00:00:00,completed,Martin-Fleming,healthcare
TXN_001786,ACC_00148,21698.33,debit,2024-12-25 00:00:00,completed,Mcclure Inc,entertainment
TXN_001787,ACC_00108,25668.49,transfer,2024-02-16 00:00:00,completed,"Hall, Lewis and Maldonado",entertainment
TXN_001788,ACC_00265,46096.75,debit,2024-01-17 00:00:00,completed,Mack and Sons,fuel
TXN_001789,ACC_00289,-16156.32,,2024-10-27 00:00:00,completed,"Black, Chandler and Curtis",groceries
TXN_001790,ACC_00184,35067.4,credit,2024-06-14 00:00:00,completed,West-Anderson,fuel
TXN_001791,ACC_00052,,debit,2024-06-20 00:00:00,failed,Ward-Chase,entertainment
TXN_001792,ACC_00096,23347.39,,2024-03-24 00:00:00,completed,Williams-Marquez,fuel
TXN_001793,ACC_00223,28802.5,withdrawal,2024-10-30 00:00:00,completed,"Hughes, Clark and Bishop",healthcare
TXN_001794,ACC_00308,36171.39,transfer,2024-05-09 00:00:00,completed,Rubio PLC,restaurant
TXN_001795,ACC_00120,2016.05,payment,2024-06-02 00:00:00,completed,"Gamble, Davis and Smith",restaurant
TXN_001796,ACC_00206,47699.56,payment,2024-05-17 00:00:00,completed,Payne-Novak,travel
TXN_001797,ACC_00269,44330.9,debit,2024-06-02 00:00:00,reversed,Porter Group,travel
TXN_001798,ACC_00028,33173.69,credit,2024-03-07 00:00:00,completed,Jackson-Phillips,travel
TXN_001799,ACC_00085,22941.09,withdrawal,2024-06-26 00:00:00,completed,Ramirez LLC,travel
TXN_001800,ACC_00155,,transfer,2024-04-12 00:00:00,completed,Davis-White,healthcare
TXN_001801,ACC_00126,21833.08,debit,2024-04-14 00:00:00,completed,Scott-Kennedy,utilities
TXN_001802,ACC_00177,23872.43,credit,2024-01-03 00:00:00,completed,Hines-Ramos,restaurant
TXN_001803,ACC_00242,10632.47,withdrawal,2024-12-23 00:00:00,pending,Case PLC,healthcare
TXN_001804,ACC_00163,19384.82,debit,2024-02-19 00:00:00,completed,Williams-Trevino,utilities
TXN_001805,ACC_00218,40991.36,payment,2024-05-24 00:00:00,completed,Ortiz-Harvey,electronics
TXN_001806,ACC_00301,24420.58,credit,2024-06-26 00:00:00,completed,"Anderson, Richardson and Kirk",travel
TXN_001807,ACC_00175,18462.94,payment,2024-04-30 00:00:00,pending,Brooks-Fleming,restaurant
